20061;# speaker = Т;;;;;;;;;;;;;;;;
20062;# sent = 1451;;;;;;;;;;;;;;;;
20772;</distinct>;;;;;;;;;;;;;;;;
20773;;ну;НУ;PART;;; типа  _ну_ да / типа;у;н;;;;;PART;НУ;PART;У
20774;;да;ДА;PART;;;типа  ну _да_ / типа был;а;д;;;;;PART;ДА;PART;А
20775;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20776;;типа;ТИПА;PART;;;ну да / _типа_ был такой чувак;а;п;и;т;;;PART;ТИПА;PART;А
20777;;был;БЫТЬ;V ipf praet sg indic m -;;;да / типа _был_ такой чувак /;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
20778;;такой;ТАКОЙ;APRO - nom sg plen m -;;;/ типа был _такой_ чувак / эээ;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й
20779;;чувак;ЧУВАК;S m anim nom sg;;;типа был такой _чувак_ / эээ что;к;а;в;у;ч;;S;ЧУВАК;S m anim nom sg;К
20780;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20781;;эээ;ЭЭЭ;INTJ;;;такой чувак / _эээ_ что типа это;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
20782;;что;ЧТО;CONJ;;;чувак / эээ _что_ типа это не;о;т;ч;;;;SPRO;ЧТО;S n inan acc sg;О
20783;;типа;ТИПА;PART;;;/ эээ что _типа_ это не первый;а;п;и;т;;;PART;ТИПА;PART;А
20784;;это;ЭТО;SPRO n - nom sg;;;эээ что типа _это_ не первый случай;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
20785;;не;НЕ;PART;;;что типа это _не_ первый случай уже;е;н;;;;;PART;НЕ;PART;Е
20786;;первый;ПЕРВЫЙ;ANUM - nom sg plen m -;;;типа это не _первый_ случай уже //;й;ы;в;р;е;п;A;ПЕРВЫЙ;A - nom sg plen m -;Й
20787;;случай;СЛУЧАЙ;S m inan nom sg;;;это не первый _случай_ уже // и;й;а;ч;у;л;с;S;СЛУЧАЙ;S m inan nom sg;Й
20788;;уже;УЖЕ;ADV -;;;не первый случай _уже_ // и мне;е;ж;у;;;;ADV;УЖЕ;ADV -;Е
20789;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20790;;и;И;CONJ;;;случай уже // _и_ мне там /;и;;;;;;CONJ;И;CONJ;И
20791;;мне;Я;SPRO sg 1p - dat;;;уже // и _мне_ там / я;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
20792;;там;ТАМ;PART;;;// и мне _там_ / я ;м;а;т;;;;ADV;ТАМ;ADV -;М
20793;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20794;;я;Я;SPRO sg 1p - nom;;;мне там / _я_  када ;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
20795;"<distinct form=""";;;;;;;;;;;;;;;;
20796;<dist>;када;;;;;;;;;;;;;;;
20797;""">";;;;;;;;;;;;;;;;
20798;;когда;КОГДА;CONJ;;; када  _когда_  об этой;а;д;г;о;к;;CONJ;КОГДА;CONJ;А
20799;</distinct>;;;;;;;;;;;;;;;;
20800;;об;ОБ;PR;;; когда  _об_ этой ситуации рассказала;б;о;;;;;PR;ОБ;PR;Б
20801;;этой;ЭТОТ;APRO - loc sg plen f -;;;когда  об _этой_ ситуации рассказала потом;й;о;т;э;;;APRO;ЭТОТ;A - loc sg plen f -;Т
20802;;ситуации;СИТУАЦИЯ;S f inan loc sg;;; об этой _ситуации_ рассказала потом своей;и;и;ц;а;у;т;S;СИТУАЦИЯ;S f inan loc sg;Я
20803;;рассказала;РАССКАЗАТЬ;V pf praet sg indic f -;;;об этой ситуации _рассказала_ потом своей подруге;а;л;а;з;а;к;V;РАССКАЗАТЬ;V pf praet sg indic f -;Ь
20804;;потом;ПОТОМ;ADV -;;;этой ситуации рассказала _потом_ своей подруге /;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
20805;;своей;СВОЙ;APRO - dat sg plen f -;;;ситуации рассказала потом _своей_ подруге / в;й;е;о;в;с;;APRO;СВОЙ;A - ins sg plen f -;Й
20806;;подруге;ПОДРУГА;S f anim dat sg;;;рассказала потом своей _подруге_ / в общаге;е;г;у;р;д;о;S;ПОДРУГА;S f anim dat sg;А
20807;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20808;;в;В;PR;;;своей подруге / _в_ общаге // она;в;;;;;;PR;В;PR;В
20809;;общаге;ОБЩАГА;S f inan loc sg;;;подруге / в _общаге_ // она сказала;е;г;а;щ;б;о;S;ОБЩАГА;S f inan loc sg;А
20810;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20811;;она;ОНА;SPRO sg 3p f nom;;;в общаге // _она_ сказала / что;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
20812;;сказала;СКАЗАТЬ;V pf praet sg indic f -;;;общаге // она _сказала_ / что её;а;л;а;з;а;к;V;СКАЗАТЬ;V pf praet sg indic f -;Ь
20813;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20814;;что;ЧТО;CONJ;;;она сказала / _что_ её соседке тоже;о;т;ч;;;;CONJ;ЧТО;CONJ;О
20815;;её;ЕЕ;APRO;;;сказала / что _её_ соседке тоже писал;ё;е;;;;;APRO;ЕЕ;A - nonflex - plen - -;Е
20816;;соседке;СОСЕДКА;S f anim dat sg;;;/ что её _соседке_ тоже писал какой-то;е;к;д;е;с;о;S;СОСЕДКА;S f anim dat sg;А
20817;;тоже;ТОЖЕ;PART;;;что её соседке _тоже_ писал какой-то //;е;ж;о;т;;;PART;ТОЖЕ;PART;Е
20818;;писал;ПИСАТЬ;V ipf praet sg indic m -;;;её соседке тоже _писал_ какой-то // видимо;л;а;с;и;п;;V;ПИСАТЬ;V ipf praet sg indic m -;Ь
20819;;какой-то;КАКОЙ-ТО;APRO - nom sg plen m -;;;соседке тоже писал _какой-то_ // видимо это;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - gen sg plen f -;О
20820;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20821;;видимо;ВИДИМО;ADV -;;;писал какой-то // _видимо_ это был он;о;м;и;д;и;в;ADV;ВИДИМО;ADV -;О
20822;;это;ЭТО;SPRO n - nom sg;;;какой-то // видимо _это_ был он //;о;т;э;;;;SPRO;ЭТО;S n inan acc sg;О
20823;;был;БЫТЬ;V ipf praet sg indic m -;;;// видимо это _был_ он // и;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
20824;;он;ОН;SPRO sg 3p m nom;;;видимо это был _он_ // и в;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20825;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20826;;и;И;CONJ;;;был он // _и_ в общем охранник;и;;;;;;CONJ;И;CONJ;И
20827;;в;В;PR;;;он // и _в_ общем охранник потом;в;;;;;;PR;В;PR;В
20828;;общем;ОБЩИЙ;S n inan loc sg;;;// и в _общем_ охранник потом /;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
20829;;охранник;ОХРАННИК;S m anim nom sg;;;и в общем _охранник_ потом / у;к;и;н;н;а;р;S;ОХРАННИК;S m anim nom sg;К
20830;;потом;ПОТОМ;ADV -;;;в общем охранник _потом_ / у меня;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
20831;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20832;;у;У;PR;;;охранник потом / _у_ меня / ну;у;;;;;;PR;У;PR;У
20833;;меня;Я;SPRO sg 1p - gen;;;потом / у _меня_ / ну мне;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
20834;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20835;;ну;НУ;PART;;;у меня / _ну_ мне сказал /;у;н;;;;;PART;НУ;PART;У
20836;;мне;Я;SPRO sg 1p - dat;;;меня / ну _мне_ сказал / что;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
20837;;сказал;СКАЗАТЬ;V pf praet sg indic m -;;;/ ну мне _сказал_ / что типа;л;а;з;а;к;с;V;СКАЗАТЬ;V pf praet sg indic m -;Ь
20838;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20839;;что;ЧТО;CONJ;;;мне сказал / _что_ типа этот ;о;т;ч;;;;CONJ;ЧТО;CONJ;О
20840;;типа;ТИПА;PART;;;сказал / что _типа_ этот  чек;а;п;и;т;;;PART;ТИПА;PART;А
20841;;этот;ЭТОТ;APRO - nom sg plen m -;;;/ что типа _этот_  чек ;т;о;т;э;;;APRO;ЭТОТ;A - acc sg plen m inan;Т
20842;"<distinct form=""";;;;;;;;;;;;;;;;
20843;<dist>;чек;;;;;;;;;;;;;;;
20844;""">";;;;;;;;;;;;;;;;
20845;;человек;ЧЕЛОВЕК;S m anim nom pl;;; чек  _человек_  работал здесь;к;е;в;о;л;е;S;ЧЕЛОВЕК;S m anim gen pl;К
20846;</distinct>;;;;;;;;;;;;;;;;
20847;;работал;РАБОТАТЬ;V ipf praet sg indic m -;;; человек  _работал_ здесь последний день;л;а;т;о;б;а;V;РАБОТАТЬ;V ipf praet sg indic m -;Ь
20848;;здесь;ЗДЕСЬ;ADV -;;;человек  работал _здесь_ последний день //;ь;с;е;д;з;;ADV;ЗДЕСЬ;ADV -;Ь
20849;;последний;ПОСЛЕДНИЙ;A - acc sg plen m inan;;; работал здесь _последний_ день // но;й;и;н;д;е;л;A;ПОСЛЕДНИЙ;A - acc sg plen m inan;Й
20850;;день;ДЕНЬ;S m inan acc sg;;;работал здесь последний _день_ // но потом;ь;н;е;д;;;S;ДЕНЬ;S m inan acc sg;Ь
20851;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20852;;но;НО;CONJ;;;последний день // _но_ потом он ещё;о;н;;;;;CONJ;НО;CONJ;О
20853;;потом;ПОТОМ;ADV -;;;день // но _потом_ он ещё меня;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
20854;;он;ОН;SPRO sg 3p m nom;;;// но потом _он_ ещё меня вызывал;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20855;;ещё;ЕЩЕ;ADV -;;;но потом он _ещё_ меня вызывал /;ё;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
20856;;меня;Я;SPRO sg 1p - acc;;;потом он ещё _меня_ вызывал / отдельно;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
20857;;вызывал;ВЫЗЫВАТЬ;V ipf praet sg indic m -;;;он ещё меня _вызывал_ / отдельно /;л;а;в;ы;з;ы;V;ВЫЗЫВАТЬ;V ipf praet sg indic m -;Ь
20858;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20859;;отдельно;ОТДЕЛЬНО;ADV -;;;меня вызывал / _отдельно_ / потом //;о;н;ь;л;е;д;ADV;ОТДЕЛЬНО;ADV -;О
20860;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20861;;потом;ПОТОМ;ADV -;;;/ отдельно / _потом_ // эээ он;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
20862;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20863;;эээ;ЭЭЭ;INTJ;;;/ потом // _эээ_ он читал сообщения;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
20864;;он;ОН;SPRO sg 3p m nom;;;потом // эээ _он_ читал сообщения //;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20865;;читал;ЧИТАТЬ;V ipf praet sg indic m -;;;// эээ он _читал_ сообщения // я;л;а;т;и;ч;;V;ЧИТАТЬ;V ipf praet sg indic m -;Ь
20866;;сообщения;СООБЩЕНИЕ;S n inan acc pl;;;эээ он читал _сообщения_ // я типа;я;и;н;е;щ;б;S;СООБЩЕНИЕ;S n inan acc pl;Е
20867;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20868;;я;Я;SPRO sg 1p - nom;;;читал сообщения // _я_ типа переписку сохранила;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
20869;;типа;ТИПА;PART;;;сообщения // я _типа_ переписку сохранила //;а;п;и;т;;;PART;ТИПА;PART;А
20870;;переписку;ПЕРЕПИСКА;S f inan acc sg;;;// я типа _переписку_ сохранила // он;у;к;с;и;п;е;S;ПЕРЕПИСКА;S f inan acc sg;А
20871;;сохранила;СОХРАНИТЬ;V pf praet sg indic f -;;;я типа переписку _сохранила_ // он читал;а;л;и;н;а;р;V;СОХРАНИТЬ;V pf praet sg indic f -;Ь
20872;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20873;;он;ОН;SPRO sg 3p m nom;;;переписку сохранила // _он_ читал сообщения /;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20874;;читал;ЧИТАТЬ;V ipf praet sg indic m -;;;сохранила // он _читал_ сообщения / записывал;л;а;т;и;ч;;V;ЧИТАТЬ;V ipf praet sg indic m -;Ь
20875;;сообщения;СООБЩЕНИЕ;S n inan acc pl;;;// он читал _сообщения_ / записывал время;я;и;н;е;щ;б;S;СООБЩЕНИЕ;S n inan acc pl;Е
20876;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20877;;записывал;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;;;читал сообщения / _записывал_ время / когда;л;а;в;ы;с;и;V;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;Ь
20878;;время;ВРЕМЯ;S n inan acc sg;;;сообщения / записывал _время_ / когда он;я;м;е;р;в;;S;ВРЕМЯ;S n inan acc sg;Я
20879;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20880;;когда;КОГДА;CONJ;;;записывал время / _когда_ он мне писал;а;д;г;о;к;;CONJ;КОГДА;CONJ;А
20881;;он;ОН;SPRO sg 3p m nom;;;время / когда _он_ мне писал ;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20882;;мне;Я;SPRO sg 1p - dat;;;/ когда он _мне_ писал  ;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
20883;;писал;ПИСАТЬ;V ipf praet sg indic m -;;;когда он мне _писал_   ;л;а;с;и;п;;V;ПИСАТЬ;V ipf praet sg indic m -;Ь
20884;;;;;;;;;;;;;;;;;
20885;# sent = 1481;;;;;;;;;;;;;;;;
20886;# speaker = М;;;;;;;;;;;;;;;;
20887;# sent = 1482;;;;;;;;;;;;;;;;
20888;;на;НА;PR;;;   _на_ работе сидит вконтакте;а;н;;;;;PR;НА;PR;А
20889;;работе;РАБОТА;S f inan loc sg;;;  на _работе_ сидит вконтакте ;е;т;о;б;а;р;S;РАБОТА;S f inan loc sg;А
20890;;сидит;СИДЕТЬ;V ipf praes sg indic - 3p;;; на работе _сидит_ вконтакте  ;т;и;д;и;с;;V;СИДЕТЬ;V ipf praes sg indic - 3p;Ь
20891;;вконтакте;ВКОНТАКТЕ;S m inan loc sg;anom;;на работе сидит _вконтакте_   ;е;т;к;а;т;н;S;ВКОНТАКТЕ;S m inan loc sg;Е
20892;;;;;;;;;;;;;;;;;
20893;# sent = 1483;;;;;;;;;;;;;;;;
20894;# speaker = Т;;;;;;;;;;;;;;;;
20895;# sent = 1484;;;;;;;;;;;;;;;;
20896;;ну;НУ;PART;;;   _ну_ даже не то /;у;н;;;;;PART;НУ;PART;У
20897;;даже;ДАЖЕ;PART;;;  ну _даже_ не то / ну;е;ж;а;д;;;PART;ДАЖЕ;CONJ;Е
20898;;не то;не то;CONJ;раздельно;; ну даже _не то_ / ну /;о;т; ;е;н;;CONJ;не то;CONJ;о
20899;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20900;;ну;НУ;PART;;;даже не то / _ну_ / короче /;у;н;;;;;PART;НУ;PART;У
20901;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20902;;короче;КОРОЧЕ;PART ;;;/ ну / _короче_ / ну ;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp;Е
20903;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20904;;ну;НУ;PART;;;/ короче / _ну_  тип ;у;н;;;;;PART;НУ;PART;У
20905;"<distinct form=""";;;;;;;;;;;;;;;;
20906;<dist>;тип;;;;;;;;;;;;;;;
20907;""">";;;;;;;;;;;;;;;;
20908;;типа;ТИПА;PART;;; тип  _типа_  в рабочее;а;п;и;т;;;PART;ТИПА;PART;А
20909;</distinct>;;;;;;;;;;;;;;;;
20910;;в;В;PR;;; типа  _в_ рабочее время и;в;;;;;;PR;В;PR;В
20911;;рабочее;РАБОЧИЙ;A - acc sg plen n inan;;;типа  в _рабочее_ время и всё;е;е;ч;о;б;а;A;РАБОЧИЙ;A - acc sg plen n inan;Й
20912;;время;ВРЕМЯ;S n inan acc sg;;; в рабочее _время_ и всё такое;я;м;е;р;в;;S;ВРЕМЯ;S n inan acc sg;Я
20913;;и;И;CONJ;;;в рабочее время _и_ всё такое //;и;;;;;;CONJ;И;CONJ;И
20914;;всё;ВСЕ;S n - nom sg;;;рабочее время и _всё_ такое // он;ё;с;в;;;;S;ВСЕ;S n - nom sg;Е
20915;;такое;ТАКОЙ;APRO - nom sg plen n -;;;время и всё _такое_ // он записывал;е;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen n -;Й
20916;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20917;;он;ОН;SPRO sg 3p m nom;;;всё такое // _он_ записывал типа там;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20918;;записывал;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;;;такое // он _записывал_ типа там каждое;л;а;в;ы;с;и;V;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;Ь
20919;;типа;ТИПА;PART;;;// он записывал _типа_ там каждое ...;а;п;и;т;;;PART;ТИПА;PART;А
20920;;там;ТАМ;PART;;;он записывал типа _там_ каждое ... ;м;а;т;;;;ADV;ТАМ;ADV -;М
20921;;каждое;КАЖДЫЙ;APRO - acc sg plen n -;;;записывал типа там _каждое_ ...  ;е;о;д;ж;а;к;APRO;КАЖДЫЙ;A - nom sg plen n -;Й
20922;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
20923;;;;;;;;;;;;;;;;;
20924;# sent = 1485;;;;;;;;;;;;;;;;
20925;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20926;;чуть;ЧУТЬ;PART ;;;  / _чуть_ ли не каждое;ь;т;у;ч;;;ADV;ЧУТЬ;ADV -;Ь
20927;;ли;ЛИ;PART;;; / чуть _ли_ не каждое предложение;и;л;;;;;PART;ЛИ;PART;И
20928;;не;НЕ;PART;;;/ чуть ли _не_ каждое предложение /;е;н;;;;;PART;НЕ;PART;Е
20929;;каждое;КАЖДЫЙ;APRO - acc sg plen n -;;;чуть ли не _каждое_ предложение / ну;е;о;д;ж;а;к;APRO;КАЖДЫЙ;A - nom sg plen n -;Й
20930;;предложение;ПРЕДЛОЖЕНИЕ;S n inan acc sg;;;ли не каждое _предложение_ / ну типа;е;и;н;е;ж;о;S;ПРЕДЛОЖЕНИЕ;S n inan acc sg;Е
20931;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20932;;ну;НУ;PART;;;каждое предложение / _ну_ типа смысл его;у;н;;;;;PART;НУ;PART;У
20933;;типа;ТИПА;PART;;;предложение / ну _типа_ смысл его записывал;а;п;и;т;;;PART;ТИПА;PART;А
20934;;смысл;СМЫСЛ;S m inan acc sg;;;/ ну типа _смысл_ его записывал /;л;с;ы;м;с;;S;СМЫСЛ;S m inan nom sg;Л
20935;;его;ЕГО;SPRO sg 3p m gen;;;ну типа смысл _его_ записывал / по;о;г;е;;;;APRO;ЕГО;A - nonflex - plen - -;О
20936;;записывал;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;;;типа смысл его _записывал_ / по времени;л;а;в;ы;с;и;V;ЗАПИСЫВАТЬ;V ipf praet sg indic m -;Ь
20937;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20938;;по;ПО;PR;;;его записывал / _по_ времени  ;о;п;;;;;PR;ПО;PR;О
20939;;времени;ВРЕМЯ;S n inan dat sg;;;записывал / по _времени_   ;и;н;е;м;е;р;S;ВРЕМЯ;S n inan gen sg;Я
20940;;;;;;;;;;;;;;;;;
20941;# sent = 1486;;;;;;;;;;;;;;;;
20942;# speaker = Т;;;;;;;;;;;;;;;;
20943;# sent = 1487;;;;;;;;;;;;;;;;
20944;;вот;ВОТ;PART;;;   _вот_ // и он;т;о;в;;;;PART;ВОТ;PART;Т
20945;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20946;;и;И;CONJ;;; вот // _и_ он мне такой;и;;;;;;CONJ;И;CONJ;И
20947;;он;ОН;SPRO sg 3p m nom;;;вот // и _он_ мне такой типа;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20948;;мне;Я;SPRO sg 1p - dat;;;// и он _мне_ такой типа ...;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
20949;;такой;ТАКОЙ;APRO - nom sg plen m -;;;и он мне _такой_ типа ... ;й;о;к;а;т;;APRO;ТАКОЙ;A - gen sg plen f -;Й
20950;;типа;ТИПА;PART;;;он мне такой _типа_ ...  ;а;п;и;т;;;PART;ТИПА;PART;А
20951;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
20952;;;;;;;;;;;;;;;;;
20953;# sent = 1488;;;;;;;;;;;;;;;;
20954;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20955;;ааа;ААА;INTJ;;;  // _ааа_ / а ещё;а;а;а;;;;INTJ;ААА;S m inan nonflex -;А
20956;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20957;;а;А;CONJ;;;// ааа / _а_ ещё  чё;а;;;;;;CONJ;А;CONJ;А
20958;;ещё;ЕЩЕ;ADV -;;;ааа / а _ещё_  чё ;ё;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
20959;"<distinct form=""";;;;;;;;;;;;;;;;
20960;<dist>;чё;;;;;;;;;;;;;;;
20961;""">";;;;;;;;;;;;;;;;
20962;;что;ЧТО;SPRO n inan nom sg;;; чё  _что_  было смешно;о;т;ч;;;;ADV;ЧТО;ADV -;О
20963;</distinct>;;;;;;;;;;;;;;;;
20964;;было;БЫТЬ;V ipf praet sg indic n -;;; что  _было_ смешно - то;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
20965;;смешно;СМЕШНОЙ;A - - sg brev n -;;;что  было _смешно_ - то //;о;н;ш;е;м;с;A;СМЕШНОЙ;A - - sg brev n -;Й
20966;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
20967;;то;ТО;PART;;;было смешно - _то_ // Девочки /;о;т;;;;;PART;ТО;CONJ;О
20968;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20969;;Девочки;ДЕВОЧКА;S f anim nom sg;;;- то // _Девочки_ / которые дома;и;к;ч;о;в;е;S;ДЕВОЧКА;S f anim nom sg;А
20970;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20971;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;// Девочки / _которые_ дома были /;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
20972;;дома;ДОМА;ADV -;;;Девочки / которые _дома_ были / они;а;м;о;д;;;S;ДОМ;S m inan nom pl;А
20973;;были;БЫТЬ;V ipf praet pl indic - -;;;/ которые дома _были_ / они стояли;и;л;ы;б;;;V;БЫТЬ;V ipf praet pl indic - -;Ь
20974;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20975;;они;ОНИ;SPRO pl - - nom;;;дома были / _они_ стояли под дверью;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
20976;;стояли;СТОЯТЬ;V ipf praet pl indic - -;;;были / они _стояли_ под дверью /;и;л;я;о;т;с;V;СТОЯТЬ;V ipf praet pl indic - -;Ь
20977;;под;ПОД;PR;;;/ они стояли _под_ дверью / вот;д;о;п;;;;PR;ПОД;PR;Д
20978;;дверью;ДВЕРЬ;S f inan ins sg;;;они стояли под _дверью_ / вот тут;ю;ь;р;е;в;д;S;ДВЕРЬ;S f inan ins sg;Ь
20979;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20980;;вот;ВОТ;PART;;;под дверью / _вот_ тут вот /;т;о;в;;;;PART;ВОТ;PART;Т
20981;;тут;ТУТ;ADVPRO;;;дверью / вот _тут_ вот / под;т;у;т;;;;ADV;ТУТ;ADV -;Т
20982;;вот;ВОТ;PART;;;/ вот тут _вот_ / под входной;т;о;в;;;;PART;ВОТ;PART;Т
20983;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20984;;под;ПОД;PR;;;тут вот / _под_ входной / и;д;о;п;;;;PR;ПОД;PR;Д
20985;;входной;ВХОДНОЙ;A - ins sg plen f -;;;вот / под _входной_ / и слушали;й;о;н;д;о;х;A;ВХОДНОЙ;A - gen sg plen f -;Й
20986;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20987;;и;И;CONJ;;;под входной / _и_ слушали // потому что;и;;;;;;CONJ;И;CONJ;И
20988;;слушали;СЛУШАТЬ;V ipf praet pl indic - -;;;входной / и _слушали_ // потому что он;и;л;а;ш;у;л;V;СЛУШАТЬ;V ipf praet pl indic - -;Ь
20989;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
20990;;потому что;потому что;CONJ;;;и слушали // _потому что_ он меня вывел;о;т;ч; ;у;м;CONJ;потому что;CONJ;о
20991;;он;ОН;SPRO sg 3p m nom;;;слушали // потому что _он_ меня вывел в;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
20992;;меня;Я;SPRO sg 1p - acc;;;// потому что он _меня_ вывел в коридор;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
20993;;вывел;ВЫВЕСТИ;V pf praet sg indic m -;;;потому что он меня _вывел_ в коридор /;л;е;в;ы;в;;V;ВЫВЕСТИ;V pf praet sg indic m -;И
20994;;в;В;PR;;;он меня вывел _в_ коридор / мы;в;;;;;;PR;В;PR;В
20995;;коридор;КОРИДОР;S m inan acc sg;;;меня вывел в _коридор_ / мы же;р;о;д;и;р;о;S;КОРИДОР;S m inan acc sg;Р
20996;;/;/;PUNCT;;;;;;;;;;PUNCT;;;
20997;;мы;МЫ;SPRO pl 1p - nom;;;в коридор / _мы_ же там в;ы;м;;;;;SPRO;МЫ;SPRO pl 1p - nom;Ы
20998;;же;ЖЕ;PART;;;коридор / мы _же_ там в коридоре;е;ж;;;;;PART;ЖЕ;PART;Е
20999;;там;ТАМ;ADVPRO;;;/ мы же _там_ в коридоре с;м;а;т;;;;ADV;ТАМ;ADV -;М
21000;;в;В;PR;;;мы же там _в_ коридоре с ним;в;;;;;;PR;В;PR;В
21001;;коридоре;КОРИДОР;S m inan loc sg;;;же там в _коридоре_ с ним разговаривали;е;р;о;д;и;р;S;КОРИДОР;S m inan loc sg;Р
21002;;с;С;PR;;;там в коридоре _с_ ним разговаривали //;с;;;;;;PR;С;PR;С
21003;;ним;ОН;SPRO sg 3p m ins;;;в коридоре с _ним_ разговаривали // типа;м;и;н;;;;SPRO;ОН;SPRO sg 3p m ins;Н
21004;;разговаривали;РАЗГОВАРИВАТЬ;V ipf praet pl indic - -;;;коридоре с ним _разговаривали_ // типа он;и;л;а;в;и;р;V;РАЗГОВАРИВАТЬ;V ipf praet pl indic - -;Ь
21005;;//;//;PUNCT;;;;;;;;;;PUNCT;;;
21006;;типа;ТИПА;PART;;;ним разговаривали // _типа_ он такой типа;а;п;и;т;;;PART;ТИПА;PART;А
21007;;он;ОН;SPRO sg 3p m nom;;;разговаривали // типа _он_ такой типа ну;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
21008;;такой;ТАКОЙ;APRO - nom sg plen m -;;;// типа он _такой_ типа ну если;й;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen m -;Й
